LE,Predicted LE,Error,Health_Expenditure,GDP_Per_Capita,Education,Unemployment
79.28780488,77.89543096974958,1.392373910250413,0.5328770378014165,0.7631421358464978,0.3911756110133831,0.12228642757718612
81.45121951,82.9426682356749,1.4914487256748998,0.5840572121938459,0.5223317966272679,0.5783566011847096,0.07888820332978867
80.04146341,84.41349820939924,4.372034799399231,0.4033741905728485,0.5211695789687213,0.5931977247098795,0.11283971119517072
79.108,84.60492563942962,5.4969256394296195,0.2203930973412148,1.0,0.4130961301975773,0.006747655985229785
75.193,79.10139011482231,3.9083901148223106,0.15343416029728607,0.6350634108071614,0.4679390440242748,0.18259427582315946
78.3902439,85.57544049329798,7.185196593297974,0.7795188462972117,0.40193606804694976,0.5888245728920048,0.24437852138177835
77.82439024,70.48991495479632,7.3344752852036805,0.3638848403859894,0.6880402261924486,0.3892324795639292,0.04331995253988807
81.61243902,75.60658843027832,6.005850589721675,0.3697892963301541,0.2934294829437334,0.6038027863472097,0.1322540626006664
81.41463415,72.44945170861303,8.965182441386972,0.3963271549827983,0.29835059358800115,0.5267863052412542,0.2304000895215136
78.54146341,86.92348884486853,8.382025434868524,0.805807080394788,0.4089379735661899,0.5943689219553431,0.25461336608144364
80.33170732,73.07074688679268,7.26096043320733,0.4229864081612959,0.3517353620868854,0.5419605764388985,0.1376899821458974
79.84146341,84.45086905392415,4.609405643924148,0.3797877417383341,0.5111987250656648,0.6013360309751361,0.10948207365075603
82.69756098,76.07114796727767,6.626413012722338,0.6507313083627709,0.4648663675115866,0.5130743674095103,0.11564403600330425
81.4804878,90.29165816189327,8.81117036189326,0.4137068035513197,0.3217780912656328,0.701757035751215,0.2476632882587833
85.41707317,76.77025043674527,8.646822733254723,0.39879283861626985,0.4965116037846106,0.5137821900365492,0.13468322300367358
